disjoint_entity1,disjoint_entity2,violating_subclass
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50599124
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50599431
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50599561
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50599657
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50599975
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50600068
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q122308282
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50600202
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50600327
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50600437
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50600583
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50600728
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50601014
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50601128
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50601287
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50602242
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50602422
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50602526
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50602635
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50602729
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50602856
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50602926
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50603006
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50603889
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50603981
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50604079
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50604249
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50610776
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50610972
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50611151
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50611286
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50611659
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50611819
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50612028
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50612454
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50612619
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50612799
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50612992
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50613260
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50613443
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50613602
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50614093
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50614304
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50614511
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50614979
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50615406
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50615500
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50615715
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50615844
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50616308
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50616434
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50616507
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50616780
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50616934
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50617072
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50617312
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50617730
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50617909
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50618054
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50618211
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50618392
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50618800
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50619117
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50619978
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50620084
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50620191
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50620312
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50620568
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50620708
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50620831
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50620981
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50621171
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50621316
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50621397
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50621510
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50621774
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50621866
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50622024
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50622129
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50622274
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50622425
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50622634
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50625368
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50625565
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50625756
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50625921
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50626119
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50626258
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50626454
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50626563
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50626716
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50626821
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50626921
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50710859
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96405194
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96406854
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96738847
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97096750
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97208675
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97215397
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97286200
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97314171
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97481633
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97678051
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q98087223
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q98684817
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q98768927
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q98804468
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q124857945
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q126126011
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96464293
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96577768
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96586628
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96602299
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96602942
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96603354
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96605472
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96609836
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96622244
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96622666
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96622669
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96625498
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96657631
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96694982
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96781938
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96868584
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96869850
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96895980
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96905612
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96979914
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96982388
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97139686
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97142457
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97301393
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97324785
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97382272
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97386404
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97394878
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97446358
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97448492
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97460897
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97461163
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97467125
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97483161
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q97483969
